,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,match_api_id,country,elapsed,subtype,team,id,goal_type,elapsed_plus,birthday,height,weight
405,Andy Delort,183530,Algeria,2015,SM Caen,7819,24,13000000,CF,1990150,France,78,header,SM Caen,5343786,n,,1991-10-09,182,181
406,Andy Delort,183530,Algeria,2015,SM Caen,7819,24,13000000,CF,1990091,France,45,,SM Caen,5582661,p,1.0,1991-10-09,182,181
407,Andy Delort,183530,Algeria,2015,SM Caen,7819,24,13000000,CF,1989994,France,52,shot,SM Caen,5211093,n,,1991-10-09,182,181
408,Andy Delort,183530,Algeria,2015,SM Caen,7819,24,13000000,CF,1989859,France,62,shot,SM Caen,4878774,n,,1991-10-09,182,181
409,Andy Delort,183530,Algeria,2015,SM Caen,7819,24,13000000,CF,1989900,France,71,distance,SM Caen,5008686,n,,1991-10-09,182,181
4881,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030521,Spain,80,header,Getafe CF,5591463,n,,1990-01-10,187,172
4882,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030116,Spain,2,header,Getafe CF,4787020,n,,1990-01-10,187,172
4883,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030363,Spain,71,lob,Getafe CF,5211941,n,,1990-01-10,187,172
4884,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030154,Spain,86,shot,Getafe CF,4924559,n,,1990-01-10,187,172
4885,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030154,Spain,90,header,Getafe CF,4924578,n,3.0,1990-01-10,187,172
4886,Stefan Scepovic,183548,Serbia,2015,Getafe CF,8305,25,400000,CF,2030500,Spain,68,shot,Getafe CF,5540394,n,,1990-01-10,187,172
4008,Oliver Kragl,184105,Germany,2015,Frosinone,9891,25,500000,LM,2060598,Italy,44,direct_freekick,Frosinone,5563141,n,,1990-05-12,180,170
1774,Fabio Borini,184822,Italy,2015,Sunderland,8472,24,3500000,LW,1988871,England,53,tap_in,Sunderland,5118666,n,,1991-03-23,180,163
1775,Fabio Borini,184822,Italy,2015,Sunderland,8472,24,3500000,LW,1988884,England,59,shot,Sunderland,5132542,n,,1991-03-23,180,163
1776,Fabio Borini,184822,Italy,2015,Sunderland,8472,24,3500000,LW,1989047,England,41,,Sunderland,5495539,p,,1991-03-23,180,163
1777,Fabio Borini,184822,Italy,2015,Sunderland,8472,24,3500000,LW,1989077,England,67,shot,Sunderland,5580400,n,,1991-03-23,180,163
1778,Fabio Borini,184822,Italy,2015,Sunderland,8472,24,3500000,LW,1988985,England,90,shot,Sunderland,5349890,n,,1991-03-23,180,163
2958,Kevin Kampl,185175,Slovenia,2015,Bayer 04 Leverkusen,8178,25,10000000,CM,2002416,Germany,70,volley,Bayer 04 Leverkusen,5498120,n,,1990-10-09,177,143
2959,Kevin Kampl,185175,Slovenia,2015,Bayer 04 Leverkusen,8178,25,10000000,CM,2002151,Germany,66,distance,Bayer 04 Leverkusen,4833130,n,,1990-10-09,177,143
2960,Kevin Kampl,185175,Slovenia,2015,Bayer 04 Leverkusen,8178,25,10000000,CM,2002489,Germany,37,shot,Bayer 04 Leverkusen,5604651,n,,1990-10-09,177,143
2829,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1989041,England,90,shot,Bournemouth,5507382,n,4.0,1992-01-15,180,163
2830,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1989002,England,50,shot,Bournemouth,5390242,n,,1992-01-15,180,163
2831,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1989030,England,74,shot,Bournemouth,5474137,n,,1992-01-15,180,163
2832,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1988994,England,70,shot,Bournemouth,5362326,n,,1992-01-15,180,163
2833,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1988836,England,10,shot,Bournemouth,5037163,n,,1992-01-15,180,163
2834,Joshua King,185236,Norway,2015,Bournemouth,8678,23,8000000,SS,1988861,England,54,shot,Bournemouth,5104255,n,,1992-01-15,180,163
2105,Giannelli Imbula Wanga,186831,DR Congo,2015,Stoke City,10194,23,800000,DM,1987603,England,55,distance,Stoke City,5613328,n,,1992-09-12,185,170
2106,Giannelli Imbula Wanga,186831,DR Congo,2015,Stoke City,10194,23,800000,DM,1988962,England,9,volley,Stoke City,5281216,n,,1992-09-12,185,170
2107,Giannelli Imbula Wanga,186831,DR Congo,2015,FC Porto,9773,23,800000,DM,1987603,England,55,distance,Stoke City,5613328,n,,1992-09-12,185,170
2108,Giannelli Imbula Wanga,186831,DR Congo,2015,FC Porto,9773,23,800000,DM,1988962,England,9,volley,Stoke City,5281216,n,,1992-09-12,185,170
2609,Jesper Drost,186837,Netherlands,2015,FC Groningen,8674,22,500000,AM,1983377,Netherlands,58,distance,FC Groningen,5012805,n,,1993-01-11,175,165
949,Charlie Austin,187266,England,2015,Southampton,8466,26,2000000,CF,1988934,England,87,header,Southampton,5208447,n,,1989-07-05,187,185
4837,Simone Verdi,187360,Italy,2015,Carpi,208931,23,6500000,AM,2060638,Italy,36,,Carpi,5616718,p,,1992-07-12,170,137
4838,Simone Verdi,187360,Italy,2015,Carpi,208931,23,6500000,AM,2060638,Italy,38,shot,Carpi,5616725,n,,1992-07-12,170,137
4839,Simone Verdi,187360,Italy,2015,Carpi,208931,23,6500000,AM,2060414,Italy,76,,Carpi,5341959,p,,1992-07-12,170,137
4840,Simone Verdi,187360,Italy,2015,SD Eibar,8372,23,6500000,AM,2060638,Italy,36,,Carpi,5616718,p,,1992-07-12,170,137
4841,Simone Verdi,187360,Italy,2015,SD Eibar,8372,23,6500000,AM,2060638,Italy,38,shot,Carpi,5616725,n,,1992-07-12,170,137
4842,Simone Verdi,187360,Italy,2015,SD Eibar,8372,23,6500000,AM,2060414,Italy,76,,Carpi,5341959,p,,1992-07-12,170,137
2489,Jacques Zoua Daogari,187666,Cameroon,2015,GFC Ajaccio,6391,24,250000,CF,1989780,France,1,header,GFC Ajaccio,5285625,n,,1991-09-06,185,185
2490,Jacques Zoua Daogari,187666,Cameroon,2015,GFC Ajaccio,6391,24,250000,CF,1989950,France,19,,GFC Ajaccio,5109780,p,,1991-09-06,185,185
2491,Jacques Zoua Daogari,187666,Cameroon,2015,GFC Ajaccio,6391,24,250000,CF,1989934,France,45,shot,GFC Ajaccio,5076623,n,3.0,1991-09-06,185,185
2492,Jacques Zoua Daogari,187666,Cameroon,2015,GFC Ajaccio,6391,24,250000,CF,1989907,France,71,distance,GFC Ajaccio,5008716,n,,1991-09-06,185,185
2493,Jacques Zoua Daogari,187666,Cameroon,2015,GFC Ajaccio,6391,24,250000,CF,1989908,France,19,,GFC Ajaccio,5044708,p,,1991-09-06,185,185
303,Allan,188652,Brazil,2015,Napoli,9875,24,22000000,CM,2060390,Italy,13,shot,Napoli,4881232,n,,1991-01-08,175,163
304,Allan,188652,Brazil,2015,Napoli,9875,24,22000000,CM,2060276,Italy,50,shot,Napoli,4768274,n,,1991-01-08,175,163
305,Allan,188652,Brazil,2015,Napoli,9875,24,22000000,CM,2060322,Italy,35,shot,Napoli,4807784,n,,1991-01-08,175,163
3153,Luc Castaignos,189237,Netherlands,2015,Eintracht Frankfurt,9810,23,300000,CF,2002119,Germany,15,shot,Eintracht Frankfurt,4760909,n,,1992-09-27,187,172
3154,Luc Castaignos,189237,Netherlands,2015,Eintracht Frankfurt,9810,23,300000,CF,2002119,Germany,30,shot,Eintracht Frankfurt,4761117,n,,1992-09-27,187,172
3155,Luc Castaignos,189237,Netherlands,2015,Eintracht Frankfurt,9810,23,300000,CF,2002108,Germany,42,shot,Eintracht Frankfurt,4718400,n,,1992-09-27,187,172
3156,Luc Castaignos,189237,Netherlands,2015,Eintracht Frankfurt,9810,23,300000,CF,2002108,Germany,87,shot,Eintracht Frankfurt,4719880,n,,1992-09-27,187,172
185,Alejandro Arribas,191906,Spain,2015,RC Deportivo de La Coruña,9783,26,200000,CB,2030434,Spain,89,,RC Deportivo de La Coruña,5366308,o,,1989-05-01,182,163
186,Alejandro Arribas,191906,Spain,2015,RC Deportivo de La Coruña,9783,26,200000,CB,2030159,Spain,89,header,RC Deportivo de La Coruña,4925316,n,,1989-05-01,182,163
187,Alejandro Arribas,191906,Spain,2015,RC Deportivo de La Coruña,9783,26,200000,CB,2030236,Spain,74,header,RC Deportivo de La Coruña,5123293,n,,1989-05-01,182,163
3880,Nigel Hasselbaink,192856,Suriname,2015,Excelsior,10218,25,250000,CF,1983348,Netherlands,90,tap_in,Excelsior,4916344,n,2.0,1990-11-21,167,150
4727,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030522,Spain,74,shot,SD Eibar,5591242,n,,1990-02-26,180,168
4728,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030182,Spain,16,shot,SD Eibar,5007891,n,,1990-02-26,180,168
4729,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030182,Spain,29,shot,SD Eibar,5008076,n,,1990-02-26,180,168
4730,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030480,Spain,32,deflected,SD Eibar,5502005,n,,1990-02-26,180,168
4731,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030352,Spain,39,shot,SD Eibar,5194943,n,,1990-02-26,180,168
4732,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030352,Spain,68,shot,SD Eibar,5195127,n,,1990-02-26,180,168
4733,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030532,Spain,90,header,SD Eibar,5616268,n,1.0,1990-02-26,180,168
4734,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030193,Spain,27,shot,SD Eibar,5047094,n,,1990-02-26,180,168
4735,Sergi Enrich,193224,Spain,2015,SD Eibar,8372,25,1800000,CF,2030225,Spain,45,shot,SD Eibar,5109338,n,,1990-02-26,180,168
4063,Papy Djilobodji,193866,Senegal,2015,SV Werder Bremen,8697,27,1400000,CB,2002278,Germany,13,deflected,SV Werder Bremen,5280719,n,,1988-12-01,193,181
4064,Papy Djilobodji,193866,Senegal,2015,SV Werder Bremen,8697,27,1400000,CB,2002492,Germany,88,tap_in,SV Werder Bremen,5606018,n,,1988-12-01,193,181
4065,Papy Djilobodji,193866,Senegal,2015,SV Werder Bremen,8697,27,1400000,CB,2002302,Germany,69,,SV Werder Bremen,5353027,o,,1988-12-01,193,181
4436,Rodrigo,193869,Spain,2015,Valencia CF,10267,24,18000000,SS,2030519,Spain,55,shot,Valencia CF,5590645,n,,1991-03-06,180,170
4437,Rodrigo,193869,Spain,2015,Valencia CF,10267,24,18000000,SS,2030462,Spain,3,tap_in,Valencia CF,5449402,n,,1991-03-06,180,170
4582,Sadio Diallo,194479,Guinea,2015,SC Bastia,7794,25,75000,CM,1989888,France,31,direct_freekick,SC Bastia,4976583,n,,1990-12-28,182,168
4583,Sadio Diallo,194479,Guinea,2015,SC Bastia,7794,25,75000,CM,1990156,France,61,direct_freekick,SC Bastia,5330071,n,,1990-12-28,182,168
2835,Josip Drmic,194533,Switzerland,2015,Hamburger SV,9790,23,1500000,CF,2002293,Germany,7,tap_in,Hamburger SV,5331528,n,,1992-08-08,180,176
2836,Josip Drmic,194533,Switzerland,2015,Hamburger SV,9790,23,1500000,CF,2002216,Germany,56,header,Borussia Mönchengladbach,5062106,n,,1992-08-08,180,176
3511,Martin Hinteregger,195207,Austria,2015,Borussia Mönchengladbach,9788,23,13000000,CB,2002327,Germany,59,,Borussia Mönchengladbach,5415321,o,,1992-09-07,185,190
3512,Martin Hinteregger,195207,Austria,2015,Borussia Mönchengladbach,9788,23,13000000,CB,2002275,Germany,38,,Borussia Mönchengladbach,5291968,o,,1992-09-07,185,190
4720,Serge Aurier,195299,Cote d'Ivoire,2015,Paris Saint-Germain,9847,23,15000000,RB,1989954,France,17,header,Paris Saint-Germain,5111842,n,,1992-12-24,175,168
4721,Serge Aurier,195299,Cote d'Ivoire,2015,Paris Saint-Germain,9847,23,15000000,RB,1989854,France,90,bicycle_kick,Paris Saint-Germain,4835572,n,,1992-12-24,175,168
4722,Serge Aurier,195299,Cote d'Ivoire,2015,Paris Saint-Germain,9847,23,15000000,RB,1989804,France,37,header,Paris Saint-Germain,4693299,dg,,1992-12-24,175,168
1179,Daniele Baselli,195413,Italy,2015,Torino,9804,23,3500000,CM,2060279,Italy,66,shot,Torino,4766333,n,,1992-03-23,182,154
1180,Daniele Baselli,195413,Italy,2015,Torino,9804,23,3500000,CM,2060257,Italy,65,distance,Torino,4709177,n,,1992-03-23,182,154
1181,Daniele Baselli,195413,Italy,2015,Torino,9804,23,3500000,CM,2060274,Italy,77,distance,Torino,4732104,n,,1992-03-23,182,154
1182,Daniele Baselli,195413,Italy,2015,Torino,9804,23,3500000,CM,2060413,Italy,73,shot,Torino,4916138,n,,1992-03-23,182,154
1145,Damjan Djokovic,196186,Croatia,2015,GFC Ajaccio,6391,25,900000,CM,1989881,France,43,shot,GFC Ajaccio,4948218,n,,1990-04-18,187,179
1146,Damjan Djokovic,196186,Croatia,2015,GFC Ajaccio,6391,25,900000,CM,1989985,France,72,tap_in,GFC Ajaccio,5185668,n,,1990-04-18,187,179
485,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002214,Germany,62,shot,SV Werder Bremen,5062300,n,,1990-11-20,177,179
486,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002187,Germany,32,shot,SV Werder Bremen,4971629,n,,1990-11-20,177,179
487,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002233,Germany,38,saved_back_into_play,SV Werder Bremen,5100943,npm,,1990-11-20,177,179
488,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002437,Germany,86,shot,SV Werder Bremen,5569599,n,,1990-11-20,177,179
489,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002246,Germany,89,shot,SV Werder Bremen,5218000,n,,1990-11-20,177,179
490,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002427,Germany,65,header,SV Werder Bremen,5528142,n,,1990-11-20,177,179
491,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002102,Germany,26,shot,SV Werder Bremen,4693206,n,,1990-11-20,177,179
492,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002223,Germany,71,shot,SV Werder Bremen,5090163,n,,1990-11-20,177,179
493,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002122,Germany,90,shot,SV Werder Bremen,4769626,n,2.0,1990-11-20,177,179
494,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002179,Germany,39,header,SV Werder Bremen,4943485,n,,1990-11-20,177,179
495,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002179,Germany,44,shot,SV Werder Bremen,4943626,n,,1990-11-20,177,179
496,Anthony Ujah,196366,Nigeria,2015,SV Werder Bremen,8697,25,800000,CF,2002296,Germany,33,shot,SV Werder Bremen,5331870,n,,1990-11-20,177,179
3249,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060392,Italy,51,tap_in,Sampdoria,4876180,n,,1991-04-18,177,174
3250,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060334,Italy,66,header,Sampdoria,5248069,n,,1991-04-18,177,174
3251,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060314,Italy,54,shot,Sampdoria,5235923,n,,1991-04-18,177,174
3252,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060432,Italy,11,shot,Sampdoria,4950433,n,,1991-04-18,177,174
3253,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060263,Italy,21,shot,Sampdoria,4707827,n,,1991-04-18,177,174
3254,Luis Muriel,196484,Colombia,2015,Sampdoria,9882,24,30000000,CF,2060263,Italy,31,shot,Sampdoria,4708107,n,,1991-04-18,177,174
32,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990043,France,36,tap_in,FC Lorient,5460606,n,,1991-09-19,172,157
33,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990023,France,34,shot,FC Lorient,5390763,n,,1991-09-19,172,157
34,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1989979,France,22,loose_ball,FC Lorient,5164678,n,,1991-09-19,172,157
35,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990057,France,47,,FC Lorient,5477723,p,,1991-09-19,172,157
36,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990152,France,3,shot,FC Lorient,5335875,n,,1991-09-19,172,157
37,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990030,France,41,tap_in,FC Lorient,5422278,n,,1991-09-19,172,157
38,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1989862,France,64,,FC Lorient,4878911,p,,1991-09-19,172,157
39,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1989841,France,36,shot,FC Lorient,4818220,n,,1991-09-19,172,157
40,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990143,France,39,tap_in,FC Lorient,5312168,n,,1991-09-19,172,157
41,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1990143,France,49,tap_in,FC Lorient,5312518,n,,1991-09-19,172,157
42,Abdul Majeed Waris,196947,Ghana,2015,FC Lorient,8689,24,2000000,CF,1989819,France,73,shot,FC Lorient,4763738,n,,1991-09-19,172,157
3687,Michael Gregoritsch,198316,Austria,2015,Hamburger SV,9790,21,2000000,SS,2002214,Germany,27,direct_freekick,Hamburger SV,5060964,n,,1994-04-18,193,192
3688,Michael Gregoritsch,198316,Austria,2015,Hamburger SV,9790,21,2000000,SS,2002491,Germany,36,direct_freekick,Hamburger SV,5604650,n,,1994-04-18,193,192
3689,Michael Gregoritsch,198316,Austria,2015,Hamburger SV,9790,21,2000000,SS,2002491,Germany,75,tap_in,Hamburger SV,5605660,n,,1994-04-18,193,192
3690,Michael Gregoritsch,198316,Austria,2015,Hamburger SV,9790,21,2000000,SS,2002143,Germany,87,direct_freekick,Hamburger SV,4815368,n,,1994-04-18,193,192
3691,Michael Gregoritsch,198316,Austria,2015,Hamburger SV,9790,21,2000000,SS,2002184,Germany,6,tap_in,Hamburger SV,4983766,n,,1994-04-18,193,192
3233,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030121,Spain,28,shot,RC Deportivo de La Coruña,4803227,n,,1992-09-28,182,159
3234,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030255,Spain,48,shot,RC Deportivo de La Coruña,5147598,n,,1992-09-28,182,159
3235,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030387,Spain,41,shot,RC Deportivo de La Coruña,5261360,n,,1992-09-28,182,159
3236,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030356,Spain,26,shot,RC Deportivo de La Coruña,5186341,n,,1992-09-28,182,159
3237,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030111,Spain,28,shot,RC Deportivo de La Coruña,4774778,n,,1992-09-28,182,159
3238,Luis Alberto,198566,Spain,2015,RC Deportivo de La Coruña,9783,23,40000000,CM,2030453,Spain,43,shot,RC Deportivo de La Coruña,5422814,n,,1992-09-28,182,159
3418,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983478,Netherlands,75,shot,PSV,5293742,n,,1992-12-01,185,181
3419,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983469,Netherlands,21,shot,PSV,5266145,n,,1992-12-01,185,181
3420,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983526,Netherlands,43,shot,PSV,5451574,n,,1992-12-01,185,181
3421,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983526,Netherlands,64,direct_freekick,PSV,5452107,n,,1992-12-01,185,181
3422,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983537,Netherlands,68,volley,PSV,5478784,n,,1992-12-01,185,181
3423,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983491,Netherlands,72,backheel,PSV,5337066,n,,1992-12-01,185,181
3424,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983564,Netherlands,15,tap_in,PSV,5561533,n,,1992-12-01,185,181
3425,Marco van Ginkel,199291,Netherlands,2015,Stoke City,10194,23,1750000,CM,1983564,Netherlands,90,direct_freekick,PSV,5564326,n,2.0,1992-12-01,185,181
3426,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983478,Netherlands,75,shot,PSV,5293742,n,,1992-12-01,185,181
3427,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983469,Netherlands,21,shot,PSV,5266145,n,,1992-12-01,185,181
3428,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983526,Netherlands,43,shot,PSV,5451574,n,,1992-12-01,185,181
3429,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983526,Netherlands,64,direct_freekick,PSV,5452107,n,,1992-12-01,185,181
3430,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983537,Netherlands,68,volley,PSV,5478784,n,,1992-12-01,185,181
3431,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983491,Netherlands,72,backheel,PSV,5337066,n,,1992-12-01,185,181
3432,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983564,Netherlands,15,tap_in,PSV,5561533,n,,1992-12-01,185,181
3433,Marco van Ginkel,199291,Netherlands,2015,PSV,8640,23,1750000,CM,1983564,Netherlands,90,direct_freekick,PSV,5564326,n,2.0,1992-12-01,185,181
1394,Diego Reyes,201111,Mexico,2015,Real Sociedad,8560,23,2500000,CB,2030385,Spain,55,header,Real Sociedad,5270090,n,,1992-09-19,187,163
1395,Diego Reyes,201111,Mexico,2015,Real Sociedad,8560,23,2500000,CB,2030423,Spain,8,,Real Sociedad,5348504,o,,1992-09-19,187,163
1396,Diego Reyes,201111,Mexico,2015,Real Sociedad,8560,23,2500000,CB,2030432,Spain,14,shot,Real Sociedad,5372707,n,,1992-09-19,187,163
4298,Remo Freuler,201704,Switzerland,2015,Atalanta,8524,23,25000000,CM,2060594,Italy,85,deflected,Atalanta,5569938,n,,1992-04-15,180,163
4299,Remo Freuler,201704,Switzerland,2015,Atalanta,8524,23,25000000,CM,1992137,Switzerland,56,,FC Luzern,5085574,n,,1992-04-15,180,163
5188,Uffe Bech,204169,Denmark,2015,Hannover 96,9904,22,150000,RW,2002215,Germany,85,shot,Hannover 96,5062675,n,,1993-01-13,170,165
607,Asier Illarramendi,205278,Spain,2015,Real Sociedad,8560,25,6000000,DM,2030166,Spain,82,shot,Real Sociedad,4950875,n,,1990-03-08,177,168
3489,Marko Livaja,206242,Croatia,2015,Empoli,8534,22,3500000,AM,2060507,Italy,18,shot,Empoli,5045632,n,,1993-08-26,182,179
1197,Danilo,208077,Portugal,2015,FC Porto,9773,24,16000000,DM,2030165,Spain,23,shot,Real Madrid CF,4943892,n,,1991-07-15,182,172
1198,Danilo,208077,Portugal,2015,FC Porto,9773,24,16000000,DM,2030233,Spain,3,shot,Real Madrid CF,5125369,n,,1991-07-15,182,172
906,Casemiro,208494,Brazil,2015,Real Madrid CF,8633,23,70000000,DM,2030441,Spain,89,header,Real Madrid CF,5402978,n,,1992-02-23,182,176
207,Aleksandar Trajkovski,208852,North Macedonia,2015,Palermo,8540,23,400000,LW,2060305,Italy,87,distance,Palermo,5216477,n,,1992-09-05,177,161
208,Aleksandar Trajkovski,208852,North Macedonia,2015,Palermo,8540,23,400000,LW,2060581,Italy,90,shot,Palermo,5535911,n,2.0,1992-09-05,177,161
